,Month,Exchange,parameter,Trading_Days,IDX_CO,IDX_FUT,IDX_PO,STK_CO,STK_FUT,STK_PO,Total_Futures,Total_Options,Total_Derivatives
840,2022-01-31,NSE,Premium Turnover,20,329691.66,,303035.01,59786.11,,22087.88,0.0,714600.6599999999,714600.6599999999
841,2022-02-28,NSE,Premium Turnover,20,380088.56,,409381.96,47529.93,,23683.05,0.0,860683.5000000001,860683.5000000001
842,2022-03-31,NSE,Premium Turnover,21,438405.95,,426541.82,63633.91,,25177.43,0.0,953759.1100000001,953759.1100000001
843,2022-04-30,NSE,Premium Turnover,19,344202.25,,319363.18,61026.1,,22927.46,0.0,747518.9899999999,747518.9899999999
844,2022-05-31,NSE,Premium Turnover,21,399121.35,,433911.47,45642.5,,27515.26,0.0,906190.58,906190.58
845,2022-06-30,NSE,Premium Turnover,22,390321.44,,420516.94,39214.16,,25811.11,0.0,875863.65,875863.65
846,2022-07-31,NSE,Premium Turnover,21,378996.09,,343709.25,53011.53,,22522.36,0.0,798239.2300000001,798239.2300000001
847,2022-08-31,NSE,Premium Turnover,20,415046.52,,379408.84,65787.31,,23191.04,0.0,883433.7100000002,883433.7100000002
848,2022-09-30,NSE,Premium Turnover,22,552308.15,,557506.52,77740.81,,29236.2,0.0,1216791.68,1216791.68
849,2022-10-31,NSE,Premium Turnover,19,424865.21,,407206.52,45198.95,,18424.45,0.0,895695.1299999999,895695.1299999999
850,2022-11-30,NSE,Premium Turnover,21,391742.85,,351664.25,58562.89,,22581.07,0.0,824551.0599999999,824551.0599999999
851,2022-12-31,NSE,Premium Turnover,22,492973.59,,496114.28,50000.59,,22437.24,0.0,1061525.7000000002,1061525.7000000002
852,2023-01-31,NSE,Premium Turnover,21,533161.654302026,,578670.3464579751,42610.202386445,,25260.15951577,0.0,1179702.362662216,1179702.362662216
853,2023-02-28,NSE,Premium Turnover,20,515003.15692180395,,550345.657767952,51763.891252609996,,36184.807799179995,0.0,1153297.5137415458,1153297.5137415458
854,2023-03-31,NSE,Premium Turnover,21,617758.933567329,,661637.080185355,41709.68066005,,24340.771180044998,0.0,1345446.465592779,1345446.465592779
855,2023-04-30,NSE,Premium Turnover,17,457274.6888681591,,389998.39712652896,33040.452906889994,,14907.709384849999,0.0,895221.248286428,895221.248286428
856,2023-05-31,NSE,Premium Turnover,22,615497.9378617058,,560473.3342331318,59799.40014003501,,24427.672334835006,0.0,1260198.3445697075,1260198.3445697075
857,2023-06-30,NSE,Premium Turnover,21,513039.077009179,,493882.521169002,66650.49597285502,,24943.631317845,0.0,1098515.725468881,1098515.725468881
858,2023-07-31,NSE,Premium Turnover,21,662545.2187038318,,618785.679644329,84381.84941961999,,30508.065938105,0.0,1396220.8137058858,1396220.8137058858
859,2023-08-31,NSE,Premium Turnover,22,563526.8236149839,,601574.464666042,73187.02774950501,,29617.73839694,0.0,1267906.0544274708,1267906.0544274708
860,2023-09-30,NSE,Premium Turnover,20,575378.77417975,,532014.1412362499,76968.80180127997,,26180.265346880005,0.0,1210541.98256416,1210541.98256416
861,2023-10-31,NSE,Premium Turnover,20,476212.1544169251,,503736.52928395,56477.082154635,,27634.144293930007,0.0,1064059.9101494402,1064059.9101494402
862,2023-11-30,NSE,Premium Turnover,21,474348.673443197,,411194.48716863804,68979.237346155,,23679.041561565,0.0,978201.4395195551,978201.4395195551
863,2023-12-31,NSE,Premium Turnover,20,698004.8867892899,,538521.2816564869,140274.859076625,,40040.31075928,0.0,1416841.3382816818,1416841.3382816818
864,2010-04-30,BSE,Turnover,20,0.0,1.4185,0.0,0.0,0.0,0.0,1.4185,0.0,1.4185
865,2010-05-31,BSE,Turnover,21,0.0,3.709,0.2538,0.0,0.0,0.0,3.709,0.2538,3.9628
866,2010-06-30,BSE,Turnover,22,0.0,2.4021,0.0,0.0,0.0,0.0,2.4021,0.0,2.4021
867,2010-07-31,BSE,Turnover,22,0.0,1.0753,0.0,0.0,0.0,0.0,1.0753,0.0,1.0753
868,2010-08-31,BSE,Turnover,22,0.0,3.0964905,0.0,0.0,0.0,0.0,3.0964905,0.0,3.0964905
869,2010-09-30,BSE,Turnover,21,0.0,3.5902,0.0,0.0,0.0,0.0,3.5902,0.0,3.5902
870,2010-10-31,BSE,Turnover,21,0.0,5.5310999999999995,0.0,0.0,0.0,0.0,5.5310999999999995,0.0,5.5310999999999995
871,2010-11-30,BSE,Turnover,21,0.0,1.1220999999999999,0.0,0.0,0.0,0.0,1.1220999999999999,0.0,1.1220999999999999
872,2010-12-31,BSE,Turnover,22,0.0,12.924299999999999,0.0,0.0,0.0,0.0,12.924299999999999,0.0,12.924299999999999
873,2011-01-31,BSE,Turnover,20,0.0,1.1309,0.0,0.0,0.0,0.0,1.1309,0.0,1.1309
874,2011-02-28,BSE,Turnover,20,0.0,92.72670000000001,0.0,0.0,0.0,0.0,92.72670000000001,0.0,92.72670000000001
875,2011-03-31,BSE,Turnover,22,0.0,25.3484,0.0,0.0,0.0,0.0,25.3484,0.0,25.3484
876,2011-04-30,BSE,Turnover,18,98.866,10.349,0.0,35.6842,2.8959,0.0,13.244900000000001,134.5502,147.7951
877,2011-05-31,BSE,Turnover,22,0.0,1.0786,0.0,281.7744,0.0,0.0,1.0786,281.7744,282.853
878,2011-06-30,BSE,Turnover,22,0.0,13.217,0.0,58.3104,0.047,0.0,13.264000000000001,58.3104,71.5744
879,2011-07-31,BSE,Turnover,21,0.8515,19.7554,0.0,0.0,15.5763,0.0,35.3317,0.8515,36.1832
880,2011-08-31,BSE,Turnover,21,0.0,10.8056,0.0,0.0,47.0156,0.0,57.8212,0.0,57.8212
881,2011-09-30,BSE,Turnover,21,120.0712,474.0795,2.1759,2.1535,241.0443,0.0562,715.1238,124.4568,839.5806
882,2011-10-31,BSE,Turnover,19,355.8226,2729.5139,200.379,365.3336,1377.9548,31.9339,4107.468699999999,953.4691,5060.9378
883,2011-11-30,BSE,Turnover,20,1160.7834,19252.533599999995,1025.634,399.6784,1221.5140000000001,11.694,20474.047599999994,2597.7898,23071.837399999993
884,2011-12-31,BSE,Turnover,21,5444.5406,37545.4844,1473.299,0.0459,2151.7267,0.0,39697.2111,6917.8855,46615.096600000004
885,2012-01-31,BSE,Turnover,22,13656.7602,46638.8765,6920.0238,0.0,1939.5087,0.0,48578.3852,20576.784,69155.1692
886,2012-02-29,BSE,Turnover,20,101936.5119,34075.2176,296642.432,16.7915,1730.2084,17.6534,35805.42600000001,398613.38879999996,434418.81479999993
887,2012-03-31,BSE,Turnover,22,77315.38399999999,37677.90879999999,111988.85109999999,117.5066,1488.2036,130.4863,39166.11239999999,189552.22799999997,228718.34039999996
888,2012-04-30,BSE,Turnover,20,152035.70599999998,31589.458700000007,186055.90210000004,0.0,35.566599999999994,0.0,31625.025300000005,338091.6081,369716.6334
889,2012-05-31,BSE,Turnover,22,394654.33,20858.62,208777.37000000002,0.0,3.4099999999999997,2.64,20862.03,603434.3400000001,624296.3700000001
890,2012-06-30,BSE,Turnover,21,369438.55929999996,20776.385000000002,342263.57440000004,0.0,0.0,4.628299999999999,20776.385000000002,711706.762,732483.147
891,2012-07-31,BSE,Turnover,22,449790.21789999993,17574.991599999998,510754.76050000003,7.874499999999999,10.1878,4.6986,17585.179399999997,960557.5515,978142.7309
892,2012-08-31,BSE,Turnover,21,411721.8823,8817.6289,453744.6432,18.6162,28.802700000000005,23.2091,8846.4316,865508.3508,874354.7824
893,2012-09-30,BSE,Turnover,20,189450.4153,4515.5401999999995,111161.7644,18.2553,46.084599999999995,127.29020000000001,4561.6248,300757.7252,305319.35
894,2012-10-31,BSE,Turnover,21,197740.7781,3635.6657,209278.5508,22.8895,39.888,127.57860000000002,3675.5537,407169.79699999996,410845.35069999995
895,2012-11-30,BSE,Turnover,20,192301.21029999998,2274.2780000000002,351868.45300000004,17.699099999999998,13.2439,107.3256,2287.5219,544294.688,546582.2099
896,2012-12-31,BSE,Turnover,20,287384.5090999999,2400.4201,609725.1274,94.64699999999999,25.366500000000006,222.49269999999999,2425.7866,897426.7761999998,899852.5627999998
897,2013-01-31,BSE,Turnover,23,399388.59510000004,3673.6512000000007,518795.0786,322.75190000000003,669.6247999999999,591.7196999999999,4343.276000000001,919098.1453000001,923441.4213
898,2013-02-28,BSE,Turnover,20,85494.1767,3484.0053,138011.04469999997,878.7263,590.1155000000001,1011.7433999999998,4074.1207999999997,225395.6911,229469.8119
899,2013-03-31,BSE,Turnover,19,100831.53400000001,2773.0546999999997,156812.90389999998,3804.3113999999996,1955.9803,2836.5362999999998,4729.035,264285.2856,269014.3206
900,2013-04-30,BSE,Turnover,20,137527.2472,7268.9749999999985,162598.47760000004,55.075100000000006,6416.8138,83.3088,13685.788799999998,300264.1087000001,313949.8975000001
901,2013-05-31,BSE,Turnover,23,393367.32899999997,7055.4175000000005,218586.0772,231.61409999999998,6762.090899999999,213.93920000000003,13817.508399999999,612398.9595,626216.4679
902,2013-06-30,BSE,Turnover,20,473278.2687000001,6521.3446,188942.8776,389.57000000000005,3853.7543,239.1605,10375.0989,662849.8768000001,673224.9757000001
903,2013-07-31,BSE,Turnover,23,805258.2094999999,10044.7613,616596.3258000001,347.7373,6944.801199999999,343.25550000000004,16989.5625,1422545.5281,1439535.0906
904,2013-08-31,BSE,Turnover,20,684127.9000000001,5339.4217,141334.6538,418.52770000000004,3567.3482000000004,400.9159000000001,8906.7699,826281.9974000001,835188.7673000001
905,2013-09-30,BSE,Turnover,20,278854.6477,5508.4936,113330.58410000001,611.3015,4402.6541,883.6126,9911.1477,393680.14589999994,403591.2935999999
906,2013-10-31,BSE,Turnover,21,274891.8525,6076.1498,396880.3253,797.4639,5217.1429,797.1542,11293.2927,673366.7958999999,684660.0885999999
907,2013-11-30,BSE,Turnover,20,353711.37470000004,2481.2825000000003,278428.3116,699.7262,2701.1497,664.7611999999999,5182.4322,633504.1737,638686.6059000001
908,2013-12-31,BSE,Turnover,21,259649.35470000003,1889.8964999999998,302326.0187,886.2244000000001,3301.5424000000007,1385.4810999999997,5191.438900000001,564247.0789,569438.5177999999
909,2014-01-31,BSE,Turnover,23,812992.7807999998,3637.3134999999997,320499.4726,3174.9646999999995,4278.777900000001,2467.0857,7916.091400000001,1139134.3037999996,1147050.3951999997
910,2014-02-28,BSE,Turnover,19,467024.1118999999,3464.5699,287404.50370000006,4075.8139,2636.7607,3772.6280999999994,6101.330599999999,762277.0575999998,768378.3881999998
911,2014-03-31,BSE,Turnover,21,764633.4947,4206.1822999999995,322956.44719999994,10497.488099999999,4526.3742999999995,12693.902600000001,8732.5566,1110781.3325999998,1119513.8891999999
912,2014-04-30,BSE,Turnover,18,227636.42669999998,4281.1223,277369.56639999995,214.25730000000004,2745.8920000000003,245.2909,7027.014300000001,505465.5413,512492.55559999996
913,2014-05-31,BSE,Turnover,21,64180.18069999999,3157.3014,227218.1445,299.76959999999997,2367.1904999999997,794.5814,5524.491899999999,292492.6762,298017.1681
914,2014-06-30,BSE,Turnover,21,780054.8627085751,5468.804596000001,1177270.8248073002,907.591675325,154.11263972499998,1428.6803839000002,5622.917235725001,1959661.9595751003,1965284.8768108254
915,2014-07-31,BSE,Turnover,22,1356198.6515831999,5315.40136965,889566.791695275,1414.6478149999998,241.677149375,1651.6452887500002,5557.078519025,2248831.7363822246,2254388.8149012495
916,2014-08-31,BSE,Turnover,19,1129760.3451848999,3382.9639588149994,835209.71778375,1084.6431675000001,215.39205212500002,1765.674005,3598.3560109399996,1967820.3801411497,1971418.7361520897
917,2014-09-30,BSE,Turnover,22,1458632.003372775,3806.662515195,1008199.9808086501,1732.64230375,379.976175,1958.0800425,4186.638690195,2470522.706527675,2474709.34521787
918,2014-10-31,BSE,Turnover,18,952664.6644478249,3216.878489925,1196110.618242825,1316.7778831249998,356.94438125,1688.1445943750002,3573.822871175,2151780.20516815,2155354.028039325
919,2014-11-30,BSE,Turnover,18,1943429.7816616502,3830.276326075,1187560.669585875,2600.4644306249997,351.434666875,2686.20684625,4181.71099295,3136277.1225244007,3140458.8335173507
920,2014-12-31,BSE,Turnover,22,1087447.628860875,6402.283601295,1090272.627293625,3074.329995,295.890565,3288.3922425,6698.174166295,2184082.978392,2190781.152558295
921,2015-01-31,BSE,Turnover,21,449173.1536677,4085.892665925,672565.6969458,5029.32841273,731.157036625,4633.5220766,4817.04970255,1131401.70110283,1136218.75080538
922,2015-02-28,BSE,Turnover,20,391601.281794675,2610.553548,878874.6794289,13099.553612285,995.34932152,11393.088449805,3605.90286952,1294968.6032856652,1298574.5061551852
923,2015-03-31,BSE,Turnover,21,271826.189683875,3074.1396285,576401.94853815,63080.41025599,959.216836875,49700.58264189,4033.356465375,961009.131119905,965042.4875852801
924,2015-04-30,BSE,Turnover,19,218050.8690279,2665.169622,162022.8869169,2312.711634605,260.29814245,2903.750698445,2925.46776445,385290.21827785,388215.6860423
925,2015-05-31,BSE,Turnover,20,217833.153236325,2201.68903175,169596.378635925,3588.288733695,286.028934175,5418.09962203,2487.717965925,396435.920227975,398923.6381939
926,2015-06-30,BSE,Turnover,22,399632.65999844996,2053.3796204999994,213508.81827292498,5511.548846845,245.76139827,9247.851576654999,2299.1410187699994,627900.878694875,630200.0197136451
927,2015-07-31,BSE,Turnover,23,720430.4459590199,1128.500706,588603.2595471451,6069.0933456249995,167.62806812500003,10802.586366874999,1296.128774125,1325905.3852186652,1327201.5139927901
928,2015-08-31,BSE,Turnover,21,408638.55581999995,817.5128865,209210.11617982498,3421.035469375,144.409413125,4543.666916875,961.922299625,625813.374386075,626775.2966857
929,2015-09-30,BSE,Turnover,20,134633.197806225,798.5511165,89610.809579175,1901.39820125,92.84968625,628.26680625,891.40080275,226773.6723929,227665.07319565
930,2015-10-31,BSE,Turnover,20,44409.829785925,957.5660715,274380.0139025,1416.189937,52.00491725,1060.90681475,1009.57098875,321266.94044017495,322276.511428925
931,2015-11-30,BSE,Turnover,19,79201.1517075,405.445252,22410.3618788,1842.764678,16.3012875,1650.23089375,421.7465395,105104.50915805002,105526.25569755002
932,2015-12-31,BSE,Turnover,22,90212.8450049,380.79839200000004,23422.506762499997,2964.5053351250003,27.329914249999995,3279.54000575,408.12830625000004,119879.39710827498,120287.52541452498
933,2016-01-31,BSE,Turnover,20,110477.9766982,378.606688,19239.1773807,1592.585822,7.4661525,894.525416,386.07284050000004,132204.26531689998,132590.3381574
934,2016-02-29,BSE,Turnover,21,91917.5487937,686.1929640000001,24056.5970409,1274.74542375,7.3410649999999995,1966.462251125,693.534029,119215.35350947501,119908.88753847501
935,2016-03-31,BSE,Turnover,20,45102.410782,623.726634,29647.2254881,9.251592,42.242815,12.6555265,665.9694489999999,74771.54338860001,75437.5128376
936,2016-04-30,BSE,Turnover,18,1215.2568951,22.118752,3214.4509813,0.0,8.389919,0.0,30.508671,4429.7078764,4460.216547399999
937,2016-05-31,BSE,Turnover,22,39.347263999999996,0.9286890000000001,0.0,0.0,14.71261675,0.0,15.64130575,39.347263999999996,54.988569749999996
938,2016-06-30,BSE,Turnover,22,0.0,0.0,0.0,0.0,26.27754375,0.0,26.27754375,0.0,26.27754375
939,2016-07-31,BSE,Turnover,20,0.0,294.83388125,0.0,0.0,23.149666,0.0,317.98354725,0.0,317.98354725
940,2016-08-31,BSE,Turnover,22,0.0,1185.5911337499997,0.0,0.0,39.065507000000004,0.0,1224.6566407499997,0.0,1224.6566407499997
941,2016-09-30,BSE,Turnover,20,0.0,447.44186125,0.0,0.0,26.5510775,0.0,473.99293875,0.0,473.99293875
942,2016-10-31,BSE,Turnover,19,0.0,54.59655875,0.0,0.0,15.004184,0.0,69.60074275,0.0,69.60074275
943,2016-11-30,BSE,Turnover,21,0.0,37.90567624999999,0.0,0.0,14.8937,0.0,52.799376249999995,0.0,52.799376249999995
944,2016-12-31,BSE,Turnover,22,0.0,0.133875,0.0,0.0,8.851197,0.0,8.985072,0.0,8.985072
945,2017-01-31,BSE,Turnover,21,0.0,0.0,0.0,0.0,7.48,0.0,7.48,0.0,7.48
946,2017-02-28,BSE,Turnover,19,0.0,0.0,0.0,0.0,8.395279,0.0,8.395279,0.0,8.395279
947,2017-03-31,BSE,Turnover,22,0.2898525,223.4084485,0.0,0.0,10.2996915,0.0,233.70814,0.2898525,233.99799249999998
948,2017-04-30,BSE,Turnover,18,5.920746,1330.182556875,2.284462875,0.0,4.3414582500000005,0.0,1334.524015125,8.205208875,1342.729224
949,2017-05-31,BSE,Turnover,22,0.0,1080.579984,0.0,0.0,5.400565,0.0,1085.9805489999999,0.0,1085.9805489999999
950,2017-06-30,BSE,Turnover,21,0.0,468.00826725,0.0,0.0,3.4235345000000006,0.0,471.43180175000003,0.0,471.43180175000003
951,2017-07-31,BSE,Turnover,21,0.0,317.32067249999994,0.0,0.063855,4.350795000000001,0.0,321.67146749999995,0.063855,321.73532249999994
952,2017-08-31,BSE,Turnover,21,0.0,19.1747115,0.0,0.115365,2.311677,0.0,21.4863885,0.115365,21.6017535
953,2017-09-30,BSE,Turnover,21,0.0,0.864372,0.0,0.0,2.26628675,0.0,3.13065875,0.0,3.13065875
954,2017-10-31,BSE,Turnover,20,0.0,0.076848,0.0,0.0,2.6530050000000003,0.0,2.7298530000000003,0.0,2.7298530000000003
955,2017-11-30,BSE,Turnover,22,0.0,0.0,0.0,0.0,1.75256475,0.0,1.75256475,0.0,1.75256475
956,2017-12-31,BSE,Turnover,20,0.0,0.0,0.0,0.0,1.358665,0.0,1.358665,0.0,1.358665
957,2018-01-31,BSE,Turnover,22,0.0,0.0,0.0,0.0,4.30178075,0.0,4.30178075,0.0,4.30178075
958,2018-02-28,BSE,Turnover,19,0.0,0.0,0.0,0.0,2.82443374,0.0,2.82443374,0.0,2.82443374
959,2018-03-31,BSE,Turnover,19,0.0,1.33083125,0.0,0.0,1.740772265,0.0,3.0716035149999996,0.0,3.0716035149999996
960,2018-04-30,BSE,Turnover,21,0.0,1.702080625,0.0,0.0,2.54859016,0.0,4.250670785,0.0,4.250670785
961,2018-05-31,BSE,Turnover,22,0.0,0.527825625,0.0,0.07568,2.007996305,0.0,2.53582193,0.07568,2.61150193
962,2018-06-30,BSE,Turnover,21,0.0,29.3028175,0.0,0.0,1.249884105,0.0,30.552701605,0.0,30.552701605
963,2018-07-31,BSE,Turnover,22,0.0,1.838100625,0.0,0.0,1.342100415,0.0,3.18020104,0.0,3.18020104
964,2018-08-31,BSE,Turnover,21,0.0,0.0,0.0,0.0,1.00513187,0.0,1.00513187,0.0,1.00513187
965,2018-09-30,BSE,Turnover,18,0.0,0.0,0.0,0.0,0.93372739,0.0,0.93372739,0.0,0.93372739
966,2018-10-31,BSE,Turnover,21,0.0,0.0,0.0,0.0,0.286846235,0.0,0.286846235,0.0,0.286846235
967,2018-11-30,BSE,Turnover,20,0.0,0.0,0.0,0.0,0.2465433,0.0,0.2465433,0.0,0.2465433
968,2018-12-31,BSE,Turnover,20,0.0,0.0,0.0,0.0,0.5509133,0.0,0.5509133,0.0,0.5509133
969,2019-01-31,BSE,Turnover,23,0.0,0.1793975,0.0,0.0,0.28869165,0.0,0.46808915,0.0,0.46808915
970,2019-02-28,BSE,Turnover,20,0.0,0.0,0.0,0.0,0.77771986,0.0,0.77771986,0.0,0.77771986
971,2019-03-31,BSE,Turnover,19,1308.5016735,5.608148125,884.6280425,0.0,6.54097865,0.0,12.149126775,2193.129716,2205.2788427749997
972,2019-04-30,BSE,Turnover,19,0.0,0.684311375,0.0,0.0,3.5252402,0.0,4.209551575,0.0,4.209551575
973,2019-05-31,BSE,Turnover,22,0.0,1.132248125,0.0,0.0,2.30839644,0.0,3.4406445650000004,0.0,3.4406445650000004
974,2019-06-30,BSE,Turnover,19,0.0,0.398711625,0.0,0.0,1.33185191,0.0,1.730563535,0.0,1.730563535
975,2019-07-31,BSE,Turnover,23,0.0,0.199787,0.0,0.0,0.688734,0.0,0.8885209999999999,0.0,0.8885209999999999
976,2019-08-31,BSE,Turnover,20,0.0,0.832409625,0.0,0.0,18.808830395,0.0,19.64124002,0.0,19.64124002
977,2019-09-30,BSE,Turnover,19,0.0,271.5236055,0.0,20.254770875,43.010289625,14.81042975,314.53389512499996,35.065200625,349.59909574999995
978,2019-10-31,BSE,Turnover,20,0.0,1410.50691875,0.0,263.763970875,23.669531,274.396444,1434.17644975,538.160414875,1972.336864625
979,2019-11-30,BSE,Turnover,20,1649.41808525,2841.509717875,799.584585375,342.012113625,44.02670298,294.036201,2885.5364208550004,3085.05098525,5970.587406105
980,2019-12-31,BSE,Turnover,21,11540.6468495,3835.77828475,5632.923008,0.0,13.26133587,0.0,3849.03962062,17173.5698575,21022.609478119997
981,2020-01-31,BSE,Turnover,23,37563.289427,2493.626289,12046.13680725,0.07715,6.342575625,0.0,2499.9688646249997,49609.50338425,52109.472248875
982,2020-02-29,BSE,Turnover,20,50317.310722875,2287.715644625,19182.61616675,0.0,5.7790695,0.0,2293.494714125,69499.926889625,71793.42160375
983,2020-03-31,BSE,Turnover,21,99369.388786625,1789.73,7861.255871875,0.0,0.21,0.0,1789.94,107230.6446585,109020.5846585
984,2020-04-30,BSE,Turnover,18,87578.38228275,77.77,21493.722035,0.0,0.0,0.0,77.77,109072.10431775,109149.87431775
985,2020-05-31,BSE,Turnover,19,107799.59753925,326.38,9623.573320375,0.0,0.0,0.0,326.38,117423.170859625,117749.550859625
986,2020-06-30,BSE,Turnover,22,8.981179875,145.84,0.0,0.0,0.0,0.0,145.84,8.981179875,154.821179875
987,2020-07-31,BSE,Turnover,23,297616.74733275,663.89,304232.145417,0.0,0.0,0.0,663.89,601848.89274975,602512.7827497501
988,2020-08-31,BSE,Turnover,21,1047507.998748375,536.5,800072.4200745,0.0,0.0,0.0,536.5,1847580.418822875,1848116.918822875
989,2020-09-30,BSE,Turnover,22,1992957.12916425,786.64434975,732822.875581875,0.0,0.0,0.0,786.64434975,2725780.004746125,2726566.649095875
990,2020-10-31,BSE,Turnover,21,1740130.11742575,699.610819875,1651682.527487625,0.0,0.0,0.0,699.610819875,3391812.644913375,3392512.2557332497
991,2020-11-30,BSE,Turnover,20,1882107.563769375,565.25771475,2495821.642685625,0.0,0.0,0.0,565.25771475,4377929.206455,4378494.46416975
992,2020-12-31,BSE,Turnover,22,2872454.98865025,483.855069375,2029265.8182495,0.0,0.0,0.0,483.855069375,4901720.80689975,4902204.661969124
993,2021-01-31,BSE,Turnover,20,4143156.670273125,347.2330455,789525.387624375,0.0,0.0,0.0,347.2330455,4932682.057897501,4933029.290943
994,2021-02-28,BSE,Turnover,20,3623090.0933715,185.103926625,2213896.362158625,0.0,0.0,0.0,185.103926625,5836986.455530125,5837171.55945675
995,2021-03-31,BSE,Turnover,21,5017663.2279044995,192.162423,1194650.795828625,0.0,0.0,0.0,192.162423,6212314.023733124,6212506.186156124
996,2022-01-31,BSE,Turnover,20,3920262.80366625,5.92482525,1144295.722979,0.0,0.0,0.0,5.92482525,5064558.52664525,5064564.4514705
997,2022-02-28,BSE,Turnover,20,4584624.27769125,5.3177175,239860.7071185,0.0,0.0,0.0,5.3177175,4824484.98480975,4824490.30252725
998,2022-03-31,BSE,Turnover,21,4809896.72965925,4.13152525,430395.1355285,0.0,0.0,0.0,4.13152525,5240291.86518775,5240295.996713
999,2022-04-30,BSE,Turnover,19,1892705.3282595,2.92604,992816.66017575,0.0,0.0,0.0,2.92604,2885521.98843525,2885524.9144752496
1000,2022-05-31,BSE,Turnover,21,228034.193322,7.3859545,62655.37890725,0.0,0.0,0.0,7.3859545,290689.57222925,290696.95818375
1001,2022-06-30,BSE,Turnover,22,4067300.87474875,7.5935975,200211.95603775,0.0,0.0,0.0,7.5935975,4267512.8307865,4267520.424384
1002,2022-07-31,BSE,Turnover,21,4214796.8582125,5.40078175,757540.358089,0.0,0.0,0.0,5.40078175,4972337.2163015,4972342.61708325
1003,2022-08-31,BSE,Turnover,20,1186990.3909315,3.22757125,3331996.472023,0.0,0.0,0.0,3.22757125,4518986.8629545,4518990.09052575
1004,2022-09-30,BSE,Turnover,22,2976639.4328305,7.1770345,1755610.419701,0.0,0.0,0.0,7.1770345,4732249.8525315,4732257.029566
1005,2022-10-31,BSE,Turnover,19,3604543.095617,3.006216,149804.0642265,0.0,0.0,0.0,3.006216,3754347.1598435,3754350.1660594996
1006,2022-11-30,BSE,Turnover,21,2577870.095307,2.895594,1772221.32581575,0.0,0.0,0.0,2.895594,4350091.42112275,4350094.31671675
1007,2022-12-31,BSE,Turnover,22,2817212.8888095,6.4540325,1271195.22610925,0.0,0.0,0.04935,6.4540325,4088408.1642687498,4088414.6183012496
1008,2023-01-31,BSE,Turnover,21,180642.20818925,4.8302945,19093.9635525,0.0,0.0,0.0,4.8302945,199736.17174175,199741.00203625
1009,2023-02-28,BSE,Turnover,20,117259.436039,3.7383025,23083.24640875,0.0,0.0,0.0,3.7383025,140342.68244775,140346.42075025
1010,2023-03-31,BSE,Turnover,21,113305.85928425,4.06750425,1724.6031745,0.0,0.0,0.0,4.06750425,115030.46245875,115034.529963
1011,2023-04-30,BSE,Turnover,5,0.749375,0.37565,0.0,0.0,0.0,0.0,0.37565,0.749375,1.125025
1012,2023-05-31,BSE,Turnover,19,15033.2670351,258.22933175,6898.819038025,0.0,0.0,0.0,258.22933175,21932.086073125,22190.315404875
1013,2023-06-30,BSE,Turnover,21,1088483.65421615,770.8637086,1006993.8518974,0.0,0.0,0.0,770.8637086,2095477.5061135502,2096248.36982215
1014,2023-07-31,BSE,Turnover,21,4802303.27716325,1029.487426475,4343879.1804093,0.0,0.0,0.0,1029.487426475,9146182.45757255,9147211.944999024
1015,2023-08-31,BSE,Turnover,22,11493437.782083824,1166.6175724,11729760.02506745,0.0,0.0,0.0,1166.6175724,23223197.807151273,23224364.424723674
1016,2023-09-30,BSE,Turnover,20,27179433.226540815,1218.9484127,25669330.053241905,0.0,0.0,0.0,1218.9484127,52848763.27978272,52849982.22819542
1017,2023-10-31,BSE,Turnover,20,33934959.31360985,1136.502568075,31723609.53321823,0.0,0.0,0.0,1136.502568075,65658568.84682809,65659705.34939616
1018,2023-11-30,BSE,Turnover,21,37772661.25906654,1044.71304355,36130916.78556352,0.0,0.0,0.0,1044.71304355,73903578.04463005,73904622.7576736
1019,2023-12-31,BSE,Turnover,20,73159024.43943152,3098.1596797,69119991.70897982,0.0,0.0,0.0,3098.1596797,142279016.14841133,142282114.30809104
1020,2013-04-30,MCX,Turnover,20,0.0,0.0,0.0,49.834478125,6517.18616625,39.740514375,6517.18616625,89.5749925,6606.76115875
1021,2013-05-31,MCX,Turnover,23,1.0162795,3256.621992375,0.059664875,47.159490625,7716.079619375,33.422489375,10972.70161175,81.657924375,11054.359536125
1022,2013-06-30,MCX,Turnover,20,179.37391025,10428.438671375,178.484134625,27.725069375,4648.2197075,21.382611875,15076.658378875,406.965726125,15483.624104999999
1023,2013-07-31,MCX,Turnover,23,5472.326019999999,15778.508791375,6375.430537375,2.358363125,5054.86667625,2.1001974999999997,20833.375467625,11852.215118,32685.590585625
1024,2013-08-31,MCX,Turnover,20,4278.612660125001,10920.8940455,4125.329499375,1.3750012499999997,3778.654705,0.12198062500000001,14699.548750499998,8405.439141375,23104.987891874996
1025,2013-09-30,MCX,Turnover,20,1667.51980175,2217.3968575000004,1521.1379800000002,0.7101775,1726.1806468750003,0.200606875,3943.577504375001,3189.5685661250004,7133.146070500001
1026,2013-10-31,MCX,Turnover,21,5970.521551625001,2067.0922082499997,2524.19094125,0.0,406.06196562500014,0.0,2473.1541738749997,8494.712492875002,10967.866666750002
1027,2013-11-30,MCX,Turnover,20,4966.234216499998,1582.4809847499998,2147.157074375,0.0,68.99906874999999,0.0,1651.4800535,7113.391290874998,8764.871344374998
